VNUM	LOCALE_NAME
41331	DÞ Formasý ARG (d)
41332	DÞ Formasý AUS (e)
41333	DÞ Formasý AUS (d)
41334	DÞ Formasý BEL (e)
41335	DÞ Formasý BEL (d)
41336	DÞ Formasý BIH (e)
41337	DÞ Formasý BIH (d)
41338	DÞ Formasý BRA (e)
41339	DÞ Formasý BRA (d)
41340	DÞ Formasý CMR (e)
41341	DÞ Formasý CMR (d)
41342	DÞ Formasý CHI (e)
41343	DÞ Formasý CHI (d)
41344	DÞ Formasý COL (e)
41345	DÞ Formasý COL (d)
41346	DÞ Formasý CRC (e)
41347	DÞ Formasý CRC (d)
41348	DÞ Formasý CIV (e)
41349	DÞ Formasý CIV (d)
41350	DÞ Formasý CRO (e)
41351	DÞ Formasý CRO (d)
41352	DÞ Formasý ECU (e)
41353	DÞ Formasý ECU (d)
41354	DÞ Formasý ENG (e)
41355	DÞ Formasý ENG (d)
41356	DÞ Formasý FRA (e)
41357	DÞ Formasý FRA (d)
41358	DÞ Formasý GER (e)
41359	DÞ Formasý GER (d)
41360	DÞ Formasý GHA (e)
41361	DÞ Formasý GHA (d)
41362	DÞ Formasý GRE (e)
41363	DÞ Formasý GRE (d)
41364	DÞ Formasý HON (e)
41365	DÞ Formasý HON (d)
41366	DÞ Formasý IRN (e)
41367	DÞ Formasý IRN (d)
41368	DÞ Formasý ITA (e)
41369	DÞ Formasý ITA (d)
41370	DÞ Formasý JPN (e)
41371	DÞ Formasý JPN (d)
41372	DÞ Formasý KOR (e)
41373	DÞ Formasý KOR (d)
41374	DÞ Formasý MEX (e)
41375	DÞ Formasý MEX (d)
41376	DÞ Formasý NED (e)
41377	DÞ Formasý NED (d)
41378	DÞ Formasý NGA (e)
41379	DÞ Formasý NGA (d)
41380	DÞ Formasý POR (e)
41381	DÞ Formasý POR (d)
41382	DÞ Formasý RUS (e)
41383	DÞ Formasý RUS (d)
41384	DÞ Formasý ESP (e)
41385	DÞ Formasý ESP (d)
41386	DÞ Formasý SUI (e)
41387	DÞ Formasý SUI (d)
41388	DÞ Formasý URU (e)
41389	DÞ Formasý URU (d)
41390	DÞ Formasý USA (e)
41391	DÞ Formasý USA (d)
41392	DÞ Formasý ALG (e/bonus)
41393	DÞ Formasý ALG (d/bonus)
41394	DÞ Formasý ARG (e/Bonus)
41395	DÞ Formasý ARG (d/Bonus)
41396	DÞ Formasý AUS (e/bonus)
41397	DÞ Formasý AUS (d/bonus)
41398	DÞ Formasý BEL (e/Bonus)
41399	DÞ Formasý BEL (d/Bonus)
41400	DÞ Formasý BIH (e/bonus)
41401	DÞ Formasý BIH (d/bonus)
41402	DÞ Formasý BRA (e/Bonus)
41403	DÞ Formasý BRA (d/Bonus)
41404	DÞ Formasý CMR (e/bonus)
41405	DÞ Formasý CMR (d/bonus)
41406	DÞ Formasý CHI (e/bonus)
41407	DÞ Formasý CHI (d/bonus)
41408	DÞ Formasý COL (e/bonus)
41409	DÞ Formasý COL (d/bonus)
41410	DÞ Formasý CRC (e/bonus)
41411	DÞ Formasý CRC (d/bonus)
41412	DÞ Formasý CIV (e/bonus)
41413	DÞ Formasý CIV (d/bonus)
41414	DÞ Formasý CRO (e/bonus)
41415	DÞ Formasý CRO (d/bonus)
41416	DÞ Formasý ECU (e/bonus)
41417	DÞ Formasý ECU (d/bonus)
41418	DÞ Formasý ENG (e/Bonus)
41419	DÞ Formasý ENG (d/Bonus)
41420	DÞ Formasý FRA (e/Bonus)
41421	DÞ Formasý FRA (d/Bonus)
41422	DÞ Formasý GER (e/Bonus)
41423	DÞ Formasý GER (d/Bonus)
41424	DÞ Formasý GHA (e/bonus)
41425	DÞ Formasý GHA (d/bonus)
41426	DÞ Formasý GER (e/Bonus)
41427	DÞ Formasý GER (d/Bonus)
41428	DÞ Formasý HON (e/bonus)
41429	DÞ Formasý HON (d/bonus)
41430	DÞ Formasý IRN (e/bonus)
41431	DÞ Formasý IRN (d/bonus)
41432	DÞ Formasý ITA (e/Bonus)
41433	DÞ Formasý ITA (d/Bonus)
41434	DÞ Formasý JPN (e/bonus)
41435	DÞ Formasý JPN (d/bonus)
41436	DÞ Formasý KOR (e/Bonus)
41437	DÞ Formasý KOR (d/Bonus)
41438	DÞ Formasý MEX (e/Bonus)
41439	DÞ Formasý MEX (d/Bonus)
41440	DÞ Formasý NED (e/Bonus)
41441	DÞ Formasý NED (d/Bonus)
41442	DÞ Formasý NGA (e/bonus)
41443	DÞ Formasý NGA (d/bonus)
41444	DÞ Formasý POR (e/Bonus)
41445	DÞ Formasý POR (d/Bonus)
41446	DÞ Formasý RUS (e/Bonus)
41447	DÞ Formasý RUS (d/Bonus)
41448	DÞ Formasý ESP (e/Bonus)
41449	DÞ Formasý ESP (d/Bonus)
41450	DÞ Formasý SUI (e/Bonus)
41451	DÞ Formasý SUI (d/Bonus)
41452	DÞ Formasý URU (e/bonus)
41453	DÞ Formasý URU (d/bonus)
41454	DÞ Formasý USA (e/Bonus)
41455	DÞ Formasý ABD (d/Bonus)
45001	Tavþan kulaklarý (kahve)
45002	Tavþan Kulaðý e (kahve)
45003	Baþlýk (e)
45004	Baþlýk (d)
45005	ÜsUzYaKý (e)
45006	Eskrimci Saç Stili (d)
45007	Mohawk Kesimi (e)
45008	Futbolcu Saç St. GER (d)
45009	Rasta (e)
45010	Boksör Saç Stili GER (d)
45011	Baþlýk (e)
45012	Baþlýk (d)
45013	ÜsUzYaKý (e)
45014	Eskrimci Saç Stili (d)
45015	Mohawk Kesimi (e)
45016	Futbolcu Saç St. GER (d)
45017	Rasta (e)
45018	Boksör Saç Stili GER (d)
45019	Boksör Saç Stili TUR (d)
45020	Boksör Saç Stili BRA (d)
45021	Olim. Boksör Saç St. (d)
45022	Boksör Saç Stili FRA (d)
45023	Boksör Saç Stili ITA (d)
45024	Boksör Saç Stili POL (d)
45025	Boksör Saç Stili ROU (d)
45026	Boksör Saç Stili ESP (d)
45027	Futbolcu Saç St. TUR (d)
45028	Futbolcu Saç St. BRA (d)
45029	Olimp.FutbolcuSaç St.(d)
45030	Futbolcu Saç St. FRA (d)
45031	Futbolcu Saç St. ITA (d)
45032	Futbolcu Saç St. POL (d)
45033	Futbolcu Saç St. ROU (d)
45034	Futbolcu Saç St. ESP (d)
45035	Boksör Saç Stili TUR (d)
45036	Boksör Saç Stili BRA (d)
45037	Olimp.Boksör Saç St. (d)
45038	Boksör Saç Stili FRA (d)
45039	Boksör Saç Stili ITA (d)
45040	Boksör Saç Stili POL (d)
45041	Boksör Saç Stili ROU (d)
45042	Boksör Saç Stili ESP (d)
45043	Futbolcu Saç St. TUR (d)
45044	Futbolcu Saç St. BRA (d)
45045	Olimp.FutbolcuSaç St.(d)
45046	Futbolcu Saç St. FRA (d)
45047	Futbolcu Saç St. ITA (d)
45048	Futbolcu Saç St. POL (d)
45049	Futbolcu Saç St. ROU (d)
45050	Futbolcu Saç St. ESP (d)
45053	Üç Silahþörler Saç Stili
45054	Hizmetçi Kýz Saç Stili
45055	Mini Mohikan
45056	Salsa Düðümü
45057	Bogart Þapkasý
45058	Çiçek Modeli
45061	Balkabaðý Maskesi
45062	Balkabaðý Maskesi
45065	Üç Silahþörler SaçStili+
45066	Hizmetçi Kýz Baþlýðý +
45067	Mini Mohikan+
45068	Salsa Düðümü+
45069	Bogart Þapkasý+
45070	Çiçek Modeli+
45073	Balkabaðý Maskesi(Bonus)
45074	Balkabaðý Maskesi(Bonus)
45075	Noel Þapkasý (kýrmýzý)
45076	Noel Þapkasý (yeþil)
45077	Noel Þapkasý (siyah)
45078	Elf Þapkasý
45079	Rengeyiði Kafasý (e)
45080	Rengeyiði Kafasý (d)
45081	Noel Þapkasý+ (kýrmýzý)
45082	Noel Þapkasý+ (yeþil)
45083	Noel Þapkasý+ (siyah)
45084	Elf Þapkasý+
45085	Rengeyiði Kafasý+ (e)
45086	Rengeyiði Kafasý+ (d)
45087	Bandana (beyaz)
45088	Bandana (beyaz)
45089	Bandana (siyah)
45090	Bandana (siyah)
45091	Bandana (sarý)
45092	Bandana (sarý)
45093	Bandana (turuncu)
45094	Bandana (turuncu)
45095	Bandana (mavi)
45096	Bandana (mavi)
45097	Bandana+ (beyaz)
45098	Bandana+ (beyaz)
45099	Bandana+ (siyah)
45100	Bandana+ (siyah)
45101	Bandana+ (sarý)
45102	Bandana+ (sarý)
45103	Bandana+ (turuncu)
45104	Bandana+ (turuncu)
45105	Bandana+ (mavi)
45106	Bandana+ (mavi)
45119	Tavþan Kulaðý e (siyah)
45120	Tavþan Kulaðý e (mavi)
45121	Tavþan Kulaðý e (yeþil)
45122	Tavþan Kulaðý e (pembe)
45123	Tavþan Kulaðý d (siyah)
45124	Tavþan Kulaðý d (mavi)
45125	Tavþan Kulaðý d (yeþil)
45126	Tavþan Kulaðý d (pembe)
45127	Tavþan Kulaðý+ e (siyah)
45128	Tavþan Kulaðý+ e (mavi)
45129	Tavþan Kulaðý+ e (yeþil)
45130	Tavþan Kulaðý+ e (pembe)
45131	Tavþan Kulaðý+ d (siyah)
45132	Tavþan Kulaðý+ d (mavi)
45133	Tavþan Kulaðý+ d (yeþil)
45134	Tavþan Kulaðý+ d (pembe)
45135	Kobra Saç Modeli (e)
45136	Kobra Saç Modeli (k)
45137	Kobra Saç Modeli+ (e)
45138	Kobra Saç Modeli+ (k)
45139	Tengu Maskesi
45140	Venedik Maskesi
45141	Kifwebe Maskesi
45142	Maya Maskesi
45143	Tengu Maskesi +
45144	Venedik Maskesi +
45145	Kifwebe Maskesi +
45146	Maya Maskesi +
45147	Siyah Kavuk (e)
45148	Siyah Kavuk (k)
45149	Siyah Kavuk+ (e)
45150	Siyah Kavuk+ (k)
45151	Azrail'in Miðferi
45152	Azrail'in Miðferi (k)
45153	Azrail'in Miðferi+ (e)
45154	Azrail'in Miðferi+ (k)
45155	Èæ»çÅõ±¸
45156	Jack Pumpkin kafasý (e)
45157	Jack Pumpkin kafasý (k)
45158	Jack Pumpkin kafasý+ (e)
45159	Jack Pumpkin kafasý+ (k)
45160	Ay Yýldýz Saç Modeli (e)
45161	Ay Yýldýz Saç Modeli (d)
45162	Ay Yýldýz Saç Modeli+ (e
45163	Ay Yýldýz Saç Modeli+ (d
45164	Kar Tavþaný Þapkasý
45165	Kutup Ayýsý Þapkasý
45166	Kar Parsý Þapkasý
45167	Kar Tavþaný Þapkasý+
45168	Kutup Ayýsý Þapkasý+
45169	Kar Parsý Þapkasý+
50001	Ýyi Þans Kitabý
50002	Altýn Yüzük
50003	Beceri Sýfýrlama Kaðýdý
50004	Olay Dedektörü
50005	Binicilik Bileti
50006	Altýn Define Sandýðý
50007	Gümüþ Define Sandýðý
50008	Altýn Anahtar
50009	Gümüþ Anahtar
50010	Çorap
50011	Ayýþýðý Define Sandýðý
50012	Altýn Define Sandýðý+
50013	Gümüþ Define Sandýðý+
50014	Altýn Anahtar+
50015	Gümüþ Anahtar+
50016	Fasulyeli Hamur
50017	Þekerli Hamur
50018	Meyveli Hamur
50019	Tatlý Pirinçli Krema
50020	Fasulyeli Pasta
50021	Þekerli Pasta
50022	Meyveli Pasta
50023	Para Zarfý
50024	Gül
50025	Çikolata
50026	Madeni Para
50027	Lottery Lot
50028	24 Ayar Altýn Yüzük
50029	18 Ayar Altýn Yüzük
50030	14 Ayar Altýn Yüzük
50031	Gül
50032	Lolipop
50033	Gizemli Sandýk
50034	Bulmaca Kutusu
50035	Hediye (sarý)
50036	Hediye (mor)
50037	Altýgen Hediye Paketi
50038	Tunç Sertifika
50039	Gümüþ Sertifika
50040	Altýn Sertifika
50041	Hediye paketi
50042	Kahraman Madalyonu
50050	At Madalyonu
50051	At Resmi
50052	Zýrhlý At Kitabý
50053	Asker At Kitabý
50054	Saman
50055	Havuç
50056	Kýrmýzý Ginseng
50057	K.Maymun Zindaný Bitkisi
50058	N.Maymun Zindaný Bitkisi
50059	Z.Maymun Zindaný Bitkisi
50060	Binicilik Klavuzu
50061	At Evcilleþtirme Kitabý
50062	Ata Binme Kýlavuzu
50067	Evrim Parþömeni
50068	Mutasyon Parþömeni
50070	Ork Baþkanýnýn Sandýðý
50071	Öðreti Lideri Sandýðý
50072	Hayalet Lideri Sandýðý
50073	Kraliçe Örümcek Sandýðý
50074	Dev Örümceðin Sandýðý
50075	DevMikrop Taþýma Sandýðý
50076	DevÇölkaplumbaða Sandýðý
50077	Dokuz Kuyruk Sandýðý
50078	Sarý Kaplan H. Sandýðý
50079	Ateþ Kral Sandýðý
50080	Kýrmýzý Ejderha Sandýðý
50081	Þeytan Kral Sandýðý
50082	Lusifer Sandýðý
50083	Binicilik Bileti
50084	Kilit Açma Taþý
50085	Tohum
50086	Ay Pastasý
50087	Fasulyeli Pirinç Pastasý
50088	Misk Otlu Pirinç Pastasý
50089	Kilit Açma Taþý
50090	DokuzkuyrukTilki Sandýðý
50091	Altýn Sudak Balýðý Suþi
50092	Sudak Balýðý Suþi
50093	Som Balýðý Suþi
50094	Yayýn Balýðý Suþi
50095	Balkabaðý
50096	Futbol Topu
50100	Havai Fiþek
50101	Havai Fiþek
50102	Havai Fiþek
50103	Havai Fiþek
50104	Havai Fiþek
50105	Havai Fiþek
50106	Yýlbaþý Havai Fiþekleri
50107	Çin Havai Fiþekleri
50108	Havai Fiþek Topacý
50109	Kýrmýzý Abanoz Sandýk
50110	Ýhtiþamlý Abanoz Sandýk
50111	Sarý Abanoz Sandýk
50112	Açýk Yeþil Abanoz Sandýk
50113	Yeþil Abanoz Sandýk
50114	Mavi Abanoz Sandýk
50115	Koyu Kýr. Abanoz Sandýk
50116	Silah Deðiþtirme Bonu
50117	Mücevher Kutusu
50118	NoNAme
50119	NoNAme
50120	Demir Hazne
50121	Demir Kutu
50122	Demir Sandýk
50123	NoNAme
50124	Eski Tahta Kutu
50125	Esrarengiz Sandýk
50126	Esrarengiz Sandýk
50127	Mistik Zümrüt Sandýðý
50128	Mistik Gökyakut Sandýðý
50129	Mistik Ametist Sandýðý
50130	Mistik Topaz Sandýðý
50131	Mistik Sitrin Sandýðý
50132	Esrarengiz Yakut Sandýðý
50133	Mistik Zümrüt Sandýðý
50134	Mistik Gökyakut Sandýðý
50135	Mistik Ametist Sandýðý
50136	Mistik Topaz Sandýðý
50137	Mistik Sitrin Sandýðý
50150	Yakut Anahtar
50151	Zümrüt Anahtar
50152	Gökyakut Anahtar
50153	Ametist Anahtar
50154	Topaz Anahtar
50155	Sitrin Anahtar
50156	Elmas Anahtar
50160	Paskalya Yumurtasý
50161	Paskalya Yumurtasý
50162	Paskalya Yumurtasý
50163	Paskalya Yumurtasý
50164	Paskalya Yumurtasý
50165	Paskalya Yumurtasý
50166	Paskalya Yumurtasý
50167	Paskalya Yumurtasý
50168	Paskalya Yumurtasý
50169	Paskalya Yumurtasý
50170	Paskalya Yumurtasý
50171	Paskalya Yumurtasý
50172	Paskalya Yumurtasý
50173	Paskalya Yumurtasý
50174	Paskalya Yumurtasý
50175	Paskalya Yumurtasý
50176	Paskalya Yumurtasý
50177	Paskalya Yumurtasý
50178	Paskalya Yumurtasý
50179	Paskalya Yumurtasý
50180	Boþ Sepet
50181	Paskalya Yumurtalý Sepet
50182	Bereket Sandýðý
50183	Tatlýlar
50184	NoNAme
50185	NoNAme
50186	Azrail'in Sandýðý
50187	Çýrak Sandýðý I
50188	Çýrak Sandýðý I I
50189	Çýrak Sandýðý III
50190	Uzman Sandýðý I
50191	Uzman Sandýðý II
50192	Uzman Sandýðý III
50193	Usta Sandýðý I
50194	Usta Sandýðý II
50195	Usta Sandýðý III
50196	Büyük Üstat Sandýðý
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Paket
50201	Buket
50202	Buket
50212	Çýrak Sandýðý I
50213	Çýrak Sandýðý I
50215	Cadýlar Bayramý Sandýðý
50216	Punç
50249	Zafer Sandýðý
50252	Cor Draconis
50253	NoNAme
50254	Karanlýðýn Sandýðý
50255	Cor Draconis; Ýþlenmemiþ
50256	Cor Draconis; Yontulmuþ
50257	Cor Draconis; Ender
50258	Cor Draconis; Antika
50259	Cor Draconis; Efsanevi
50260	Cor Draconis; Ýþlenmemiþ
50265	Altýn Futbol Topu
50300	Beceri Kitabý
50301	Sun zi Savaþ Sanatý
50302	Wu zi Savaþ Sanatý
50303	WeiLiao Zi Savaþ Sanatý
50304	Kombo Ustalýðý
50305	Combo Ustasýnýn Kaydý
50306	Kombo Sanatý
50307	Görev Kitabý(Kolay)
50308	Görev Kitabý(Normal)
50309	Görev Kitabý(Zor)
50310	Görev Kitabý(Uzman)
50311	Shinsoo-Lisan Kitabý
50312	Chunjo-Lisan Kitabý
50313	Jinno-Lisan Kitabý
50314	Dönüþüm Kitabý
50315	Ýleri Dönüþüm Kitabý
50316	Master Dönüþüm Kitabý
50317	Görev Kitabý(Test)
50318	Görev Kitabý(Kolay)
50319	Görev Kitabý(Normal)
50320	Görev Kitabý(Zor)
50321	Görev Kitabý(Uzman)
50322	Dönüþüm Aracý
50401	Üç Yönlü Kesme Klavuzu
50402	Kýlýç Çevirme Klavuzu
50403	Öfke Klavuzu
50404	Hava Kýlýcý Klavuzu
50405	Hamle Klavuzu
50416	Ruh Vuruþu Klavuzu
50417	Þiddetli Vuruþ Klavuzu
50418	Güçlü Vuruþ Klavuzu
50419	Güçlü Beden Klavuzu
50420	Kýlýç Darbesi Klavuzu
50431	Suikast Klavuzu
50432	Hýzlý Saldýrý Klavuzu
50433	Býçak Çevirme Klavuzu
50434	Kamuflaj Klavuzu
50435	Zehirli Bulut Klavuzu
50446	Tekrarlanan Atýþ Klavuzu
50447	Ok Yaðmuru Klavuzu
50448	Ateþli Ok Klavuzu
50449	Hafif Adým Klavuzu
50450	Zehirli Ok Klavuzu
50461	Parmak Darbesi Klavuzu
50462	Ejderha Dönüþü Klavuzu
50463	Büyülü Keskinlik Klavuzu
50464	Dehþet Klavuzu
50465	Büyülü Zýrh Klavuzu
50466	Büyü Çözme Klavuzu
50476	Karanlýk Vuruþ Klavuzu
50477	Ateþ Vuruþ Klavuzu
50478	Ateþ Hayaleti Klavuzu
50479	Karanlýk Koruma Klavuzu
50480	Hayalet Vuruþ Klavuzu
50481	Karanlýk Küre Klavuzu
50491	Uçan Týlsým Klavuzu
50492	Ejderha Atýþý Klavuzu
50493	Ejder Kükremesi Klavuzu
50494	Kutsama Klavuzu
50495	Yansýtma Klavuzu
50496	Ejderha Yardýmý Kitabý
50506	Þimþek Atmak Klavuzu
50507	Þimþek Çaðýrma Klavuzu
50508	Þimþek Pençesi Klavuzu
50509	Ýyileþtirme Klavuzu
50510	Hýz Klavuzu
50511	Yüksek Saldýrý Klavuzu
50512	Gökkuþaðý Taþý
50513	Ruh Taþý
50600	Madencilik Rehberi
50601	Elmas Taþý
50602	Kehribar Taþý
50603	Fosil Aðaç Gövdesi
50604	Bakýr Cevheri
50605	Gümüþ Cevheri
50606	Altýn Cevheri
50607	Yeþim Taþý Cevheri
50608	Abanoz Cevheri
50609	Ýnci Tanesi
50610	Beyaz Altýn Cevheri
50611	Kristal Cevheri
50612	Ametist Cevheri
50613	Cennetin Gözyaþý Cevheri
50614	Ruh Kristali Madeni
50615	Yakut Madeni
50616	Grena Madeni
50617	Zümrüt Madeni
50618	Safir Madeni
50621	Elmas
50622	Kehribar
50623	Fosil Aðaç Gövdesi
50624	Bakýr
50625	Gümüþ
50626	Altýn
50627	YeþimTaþý
50628	Abanoz
50629	Ýnci
50630	Beyaz Altýn
50631	Kristal
50632	Ametist
50633	Cennetin Gözyaþý
50634	Ruh Kristali
50635	Yakut
50636	Grena
50637	Zümrüt
50638	Safir
50701	Þeftali Çiçeði
50702	Çançiçeði
50703	Kaki Çiçeði
50704	Gango Kökü
50705	Leylak
50706	Tue Mantarý
50707	Alp Gülü
50708	Dut
50709	Hindiba
50710	Devedikeni
50711	Hurma
50712	Sam-Zi Bitkisi
50721	Þeftali Çiçeði
50722	Çançiçeði
50723	Kaki Çiçeði
50724	Gango Kökü
50725	Leylak
50726	Tue Mantarý
50727	Alp Gülü
50728	Dut
50729	Hindiba
50730	Devedikeni
50731	Hurma
50732	Sam-Zi Bitkisi
50801	Þeftali Çiçeði Suyu
50802	Çançiçeði Suyu
50803	Kaki Çiçeði Suyu
50804	Gango Kökü Suyu
50805	Leylak Suyu
50806	Tue Mantarý Reçinesi
50807	Alp Gülü Suyu
50808	Dut Suyu
50809	Hindiba Suyu
50810	Devedikeni Suyu
50811	Hurma Özü
50812	Sam-Zi Bitkisi Suyu
50813	Sim Suyu
50814	Dok-Suyu
50815	Bo Suyu
50816	Yöng Suyu
50817	Zin Suyu
50818	Sambo Suyu
50819	Mong Suyu
50820	Hwal Suyu
50821	Kýrmýzý Þebnem
50822	Pembe Þebnem
50823	Sarý Þebnem
50824	Yeþil Þebnem
50825	Mavi Þebnem
50826	Beyaz Þebnem
50901	Boþ Þiþe
50902	Acemiler Ýçin Reçete
50903	Reçete
50904	Uzman Reçetesi
50905	Sim Suyu Reçetesi
50906	Dok Suyu Reçetesi
50907	Bo Suyu Reçetesi
50908	Yöng Suyu Reçetesi
50909	Zin Suyu Reçetesi
50910	Hwal SuyuReçetesi
51001	Enerji Parçasý
51002	Enerji Kristali
51501	Cor Draconis (iþlenmemiþ
51502	Cor Draconis (iþlenmemiþ
51503	Cor Draconis (normal)
51504	Cor Draconis (soylu)
51505	Cor Draconis (deðerli)
51506	Cor Draconis (destansý)
51507	Cor Draconis (yontulmuþ)
51508	Cor Draconis (ender)
51509	Cor Draconis (antika)
51510	Cor Draconis (efsanevi)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jadeit
51514	Cor Saphirum
51515	Cor Granatum
51516	Cor Atrum
51517	Cor Diamas (normal)
51518	Cor Rubinum (normal)
51519	Cor Jadeit (normal)
51520	Cor Saphirum (normal)
51521	Cor Granatum (normal)
51522	Cor Atrum (normal)
51523	Cor Diamas (soylu)
51524	Cor Rubinum (soylu)
51525	Cor Jadeit (soylu)
51526	Cor Saphirum (soylu)
51527	Cor Granatum (soylu)
51528	Cor Atrum (deðerli)
51529	Cor Diamas (deðerli)
51530	Cor Rubinum (deðerli)
51531	Cor Jadeit (deðerli)
51532	Cor Saphirum (deðerli)
51533	Cor Granatum (deðerli)
51534	Cor Atrum (deðerli)
51535	Cor Diamas (kusursuz)
51536	Cor Rubinum (kusursuz)
51537	Cor Jadeit (kusursuz)
51538	Cor Saphirum (kusursuz)
51539	Cor Granatum (kusursuz)
51540	Cor Atrum (kusursuz)
51541	Cor Draconis (kor)
51542	Cor Diamas (kor)
51543	Cor Rubinum (kor)
51544	Cor Jadeit (kor)
51545	Cor Saphirum (kor)
51546	Cor Granatum (kor)
51547	Cor Atrum (kor)
51548	Cor Draconis (kusursuz)
51549	Cor Draconis (sonsuz)
51550	Cor Diamas (sonsuz)
51551	Cor Rubinum (sonsuz)
51552	Cor Jadeit (sonsuz)
51553	Cor Saphirum (sonsuz)
51554	Cor Granatum (sonsuz)
51555	Cor Atrum (sonsuz)
51556	Cor Diamas (destansý)
51557	Cor Rubinum (destansý)
51558	Cor Jadeit (destansý)
51559	Cor Saphirum (destansý)
51560	Cor Granatum (destansý)
51561	Cor Atrum (destansý)
51562	Cor Draconis (epik)
51563	Cor Diamas (epik)
51564	Cor Rubinum (epik)
51565	Cor Jadeit (epik)
51566	Cor Saphirum (epik)
51567	Cor Granatum (epik)
51568	Cor Atrum (epik)
51569	Cor Draconis (tanrýsal)
51570	Cor Diamas (tanrýsal)
51571	Cor Rubinum (tanrýsal)
51572	Cor Jadeit (tanrýsal)
51573	Cor Saphirum (tanrýsal)
51574	Cor Granatum (tanrýsal)
51575	Cor Atrum (tanrýsal)
51576	Cor Draconis+ (normal)
51577	Cor Diamas+ (normal)
51578	Cor Rubinum+ (normal)
51579	Cor Jadeit+ (normal)
51580	Cor Saphirum+ (normal)
51581	Cor Granatum+ (normal)
51582	Cor Atrum+ (normal)
51583	Cor Draconis+ (soylu)
51584	Cor Diamas+ (soylu)
51585	Cor Rubinum+ (soylu)
51586	Cor Jadeit+ (soylu)
51587	Cor Saphirum+ (soylu)
51588	Cor Granatum+ (soylu)
51589	Cor Atrum+ (soylu)
51590	Cor Draconis+ (deðerli)
51591	Cor Diamas+ (deðerli)
51592	Cor Rubinum+ (deðerli)
51593	Cor Jadeit+ (deðerli)
51594	Cor Saphirum+ (deðerli)
51595	Cor Granatum+ (deðerli)
51596	Cor Atrum+ (deðerli)
51597	Cor Draconis+ (kusursuz)
51598	Cor Diamas+ (kusursuz)
51599	Cor Rubinum+ (kusursuz)
51600	Cor Jadeit+ (kusursuz)
51601	Cor Saphirum+ (kusursuz)
51602	Cor Granatum+ (kusursuz)
51603	Cor Atrum+ (kusursuz)
51604	Cor Draconis+ (kor)
51605	Cor Diamas+ (kor)
51606	Cor Rubinum+ (kor)
51607	Cor Jadeit+ (kor)
51608	Cor Saphirum+ (kor)
51609	Cor Granatum+ (kor)
51610	Cor Atrum+ (kor)
51611	Cor Draconis+ (sonsuz)
51612	Cor Diamas+ (sonsuz)
51613	Cor Rubinum+ (sonsuz)
51614	Cor Jadeit+ (sonsuz)
51615	Cor Saphirum+ (sonsuz)
51616	Cor Granatum+ (sonsuz)
51617	Cor Atrum+ (sonsuz)
51618	Cor Draconis+ (destansý)
51619	Cor Diamas+ (destansý)
51620	Cor Rubinum+ (destansý)
51621	Cor Jadeit+ (destansý)
51622	Cor Saphirum+ (destansý)
51623	Cor Granatum+ (destansý)
51624	Cor Atrum+ (destansý)
51625	Cor Draconis+ (epik)
51626	Cor Diamas+ (epik)
51627	Cor Rubinum+ (epik)
51628	Cor Jadeit+ (epik)
51629	Cor Saphirum+ (epik)
51630	Cor Granatum+ (epik)
51631	Cor Atrum+ (epik)
51632	Cor Draconis+ (tanrýsal)
51633	Cor Diamas+ (tanrýsal)
51634	Cor Rubinum+ (tanrýsal)
51635	Cor Jadeit+ (tanrýsal)
51636	Cor Saphirum+ (tanrýsal)
51637	Cor Granatum+ (tanrýsal)
51638	Cor Atrum+ (tanrýsal)
51639	Ejderha Kutusu
51640	Ejderha Kutusu+
51641	Ejderha Kutusu+ (renkli)
51642	Ejderha Kutusu (renkli)
51643	Soylu Ejderha Kutusu
51644	Soylu Ejderha Kutusu+
51645	Syl. Ej. Kutusu+(renkli)
51646	Syl. Ejd. Kutusu(renkli)
52001	Yavru Yaban Domuzu;Mühür
52002	Yavru Yaban Domuzu;Mühür
52003	Yavru Yaban Domuzu;Mühür
52004	Yavru Yaban Domuzu;Mühür
52005	Yavru Yaban Domuzu;Mühür
52006	Vahþi Yaban Domuzu;Mühür
52007	Vahþi Yaban Domuzu;Mühür
52008	Vahþi Yaban Domuzu;Mühür
52009	Vahþi Yaban Domuzu;Mühür
52010	Vahþi Yaban Domuzu;Mühür
52011	Cesur Yaban Domuzu;Mühür
52012	Cesur Yaban Domuzu;Mühür
52013	Cesur Yaban Domuzu;Mühür
52014	Cesur Yaban Domuzu;Mühür
52015	Cesur Yaban Domuzu;Mühür
52016	Yavru Kurt; Mühür
52017	Yavru Kurt; Mühür
52018	Yavru Kurt; Mühür
52019	Yavru Kurt; Mühür
52020	Yavru Kurt; Mühür
52021	Vahþi Kurt; Mühür
52022	Vahþi Kurt; Mühür
52023	Vahþi Kurt; Mühür
52024	Vahþi Kurt; Mühür
52025	Vahþi Kurt; Mühür
52026	Cesur Kurt; Mühür
52027	Cesur Kurt; Mühür
52028	Cesur Kurt; Mühür
52029	Cesur Kurt; Mühür
52030	Cesur Kurt; Mühür
52031	Yavru Aslan; Mühür
52032	Yavru Aslan; Mühür
52033	Yavru Aslan; Mühür
52034	Yavru Aslan; Mühür
52035	Yavru Aslan; Mühür
52036	Vahþi Aslan; Mühür
52037	Vahþi Aslan; Mühür
